ID,age,cohort,capt,TL_mm,weight_g,sex,date,core,lifeyear,year,increment_um,rad_um,total_rad_um,quality,fish_ID,res_mean,Sr_mean,cluster,phenotype,area
BH-00424,2,2017,Peene,425,508.3,m,2019-07-12,178.7,2,2019,266.7,660.8,815.6,3,BH-00424,1.29386187462257,0.000873493827160494,FW low saline|cold,FW_resident,Tributary
BH-00670,4,2015,KB,680,,f,,147.6,1,2016,512.9,512.9,1367.6,3,BH-00670,0.0470119265547897,0.00425345745745746,BW int saline|cold,BW-resident,WRB
BH-00670,4,2015,KB,680,,f,,147.6,2,2017,260.9,773.8,1367.6,3,BH-00670,0.793214353767653,0.00454698948948949,BW int saline|cold,BW-resident,WRB
BH-00670,4,2015,KB,680,,f,,147.6,3,2018,229.3,1003.1,1367.6,3,BH-00670,0.422577016432282,0.00496582582582583,BW int saline|cold,BW-resident,WRB
BH-00670,4,2015,KB,680,,f,,147.6,4,2019,217,1220.1,1367.6,3,BH-00670,1.33417575724624,0.00499731731731732,BW int saline|cold,BW-resident,WRB
BH-00681,2,2018,WB,630,,m,,310.4,1,2019,584.7,584.7,856.9,3,BH-00681,-0.734554105143686,0.00369292831541219,BW Low saline|shift,Trans-habitat,NRB
BH-00681,2,2018,WB,630,,m,,310.4,2,2020,272.2,856.9,856.9,3,BH-00681,0.667610960620489,0.00371781959378734,BW Low saline|shift,Trans-habitat,NRB
BH-00685,3,2017,WB,720,,m,,156.7,1,2018,563.4,563.4,1045.4,3,BH-00685,0.400307795778366,0.00283496825396826,BW Low saline|shift,Trans-habitat,NRB
BH-00685,3,2017,WB,720,,m,,156.7,2,2019,211.5,774.9,1045.4,3,BH-00685,0.449803216453768,0.00334357864357864,BW Low saline|shift,Trans-habitat,NRB
BH-00685,3,2017,WB,720,,m,,156.7,3,2020,270.5,1045.4,1045.4,3,BH-00685,0.435688175329081,0.00423857142857143,BW Low saline|shift,Trans-habitat,NRB
BH-00689,2,2018,WB,600,,m,,197.7,1,2019,561,561,877.1,3,BH-00689,-1.29131045206692,0.00455131944444444,BW high saline|warm,BW-resident,NRB
BH-00689,2,2018,WB,600,,m,,197.7,2,2020,316.1,877.1,877.1,3,BH-00689,0.101648819296665,0.00409530864197531,BW high saline|warm,BW-resident,NRB
BH-00696,4,2016,WB,790,,f,,125.6,1,2017,499.4,499.4,1042.2,3,BH-00696,-0.0684639282153971,0.00380396666666667,BW int saline|cold,BW-resident,NRB
BH-00696,4,2016,WB,790,,f,,125.6,2,2018,203.5,702.9,1042.2,3,BH-00696,0.380235158570911,0.00493840362811791,BW int saline|cold,BW-resident,NRB
BH-00696,4,2016,WB,790,,f,,125.6,3,2019,184.2,887.1,1042.2,3,BH-00696,-0.59922457075006,0.00580182857142857,BW int saline|cold,BW-resident,NRB
BH-00696,4,2016,WB,790,,f,,125.6,4,2020,155.1,1042.2,1042.2,3,BH-00696,-0.0930606078512155,0.00602001587301587,BW int saline|cold,BW-resident,NRB
BH-00729,4,2015,SB,770,,f,,151.4,1,2016,461,461,1335.6,3,BH-00729,-0.276805998888673,0.00420238859180036,BW high saline|cold,BW-resident,WRB
BH-00729,4,2015,SB,770,,f,,151.4,2,2017,347.4,808.4,1335.6,3,BH-00729,0.0261875816837467,0.00525254901960784,BW high saline|cold,BW-resident,WRB
BH-00729,4,2015,SB,770,,f,,151.4,3,2018,221.9,1030.3,1335.6,3,BH-00729,0.137933446338048,0.00534174291938998,BW high saline|cold,BW-resident,WRB
BH-00729,4,2015,SB,770,,f,,151.4,4,2019,205.3,1235.6,1335.6,3,BH-00729,0.510366110604737,0.00520027777777778,BW high saline|cold,BW-resident,WRB
BH-00730,8,2011,SB,758,,m,2019-12-14,179.8,1,2012,491.2,491.2,1698.1,3,BH-00730,-0.818977919376468,0.00413852206273259,BW high saline|warm,BW-resident,WRB
BH-00730,8,2011,SB,758,,m,2019-12-14,179.8,2,2013,393.6,884.8,1698.1,3,BH-00730,-1.79214586293719,0.00563860902255639,BW high saline|warm,BW-resident,WRB
BH-00730,8,2011,SB,758,,m,2019-12-14,179.8,3,2014,146.7,1031.5,1698.1,3,BH-00730,-1.80609837774245,0.00638740740740741,BW high saline|warm,BW-resident,WRB
BH-00730,8,2011,SB,758,,m,2019-12-14,179.8,4,2015,147.6,1179.1,1698.1,3,BH-00730,-2.05430348470889,0.0067996686159844,BW high saline|warm,BW-resident,WRB
BH-00730,8,2011,SB,758,,m,2019-12-14,179.8,5,2016,123.8,1302.9,1698.1,3,BH-00730,-0.844592687516037,0.00644906432748538,BW high saline|warm,BW-resident,WRB
BH-00730,8,2011,SB,758,,m,2019-12-14,179.8,6,2017,132.9,1435.8,1698.1,3,BH-00730,-2.03462019835894,0.00697945419103314,BW high saline|warm,BW-resident,WRB
BH-00730,8,2011,SB,758,,m,2019-12-14,179.8,7,2018,87.6,1523.4,1698.1,3,BH-00730,-1.65372171896483,0.00610576023391813,BW high saline|warm,BW-resident,WRB
BH-00732,1,2018,SB,617,,f,2019-12-14,172.3,1,2019,510,510,766.8,3,BH-00732,-0.321789346633903,0.00344852026143791,BW Low saline|shift,Trans-habitat,WRB
BH-00742,1,2018,GB,550,,m,2019-11-08,153.2,1,2019,607.4,607.4,882.3,3,BH-00742,-0.493243934638594,0.00194460541310541,BW Low saline|shift,Trans-habitat,GB
BH-00750,1,2018,GB,560,,f,,193.5,1,2019,696.7,696.7,833.5,3,BH-00750,-1.14858699366057,0.00111217681992337,BW Low saline|shift,Trans-habitat,GB
BH-01555,5,2015,BEG,760,,f,2020-02-08,191.7,1,2016,424,424,1469.7,3,BH-01555,1.2102078339605,0.00352531428571429,BW high saline|warm,BW-resident,NRB
BH-01555,5,2015,BEG,760,,f,2020-02-08,191.7,2,2017,458,882,1469.7,3,BH-01555,-0.0197734492572364,0.00422591666666667,BW high saline|warm,BW-resident,NRB
BH-01555,5,2015,BEG,760,,f,2020-02-08,191.7,3,2018,250.7,1132.7,1469.7,3,BH-01555,-0.198827282050802,0.00539662222222222,BW high saline|warm,BW-resident,NRB
BH-01555,5,2015,BEG,760,,f,2020-02-08,191.7,4,2019,205.9,1338.6,1469.7,3,BH-01555,-0.524763538773433,0.00602539682539683,BW high saline|warm,BW-resident,NRB
BH-01555,5,2015,BEG,760,,f,2020-02-08,191.7,5,2020,131.1,1469.7,1469.7,3,BH-01555,-0.7960546455875,0.00589234920634921,BW high saline|warm,BW-resident,NRB
BH-01556,10,2010,BEG,1110,,f,2020-02-08,237.6,1,2011,378.8,378.8,1705.7,3,BH-01556,0.814391917341104,0.00418887731481482,BW int saline|cold,BW-resident,NRB
